# Histogram
000628 000000	000000	000000	000000	000000
000629 000000	000000	000000	000000	000000
000630 000000	000000	000000	000000	000000
000631 000000	000000	000000	000000	000000
000632 000000	000000	000000	000000	000000
000633 000000	000000	000000	000000	000000
000634 000000	000000	000000	000000	000000
000635 000000	000000	000000	000000	000000
000636 000000	000000	000000	000000	000000
000637 000000	000000	000000	000000	000000
000638 000000	000000	000000	000000	000000
000639 000000	000000	000000	000000	000000
000640 000000	000000	000000	000000	000000
000641 000000	000000	000000	000000	000000
000642 000000	000000	000000	000000	000000
000643 000000	000000	000000	000000	000000
000644 000000	000000	000000	000000	000000
000645 000000	000000	000000	000000	000000
000646 000000	000000	000000	000000	000000
000647 000000	000000	000000	000000	000000
000648 000000	000000	000000	000000	000000
000649 000000	000000	000000	000000	000000
000650 000000	000000	000000	000000	000000
000651 000000	000000	000000	000000	000000
000652 000000	000000	000000	000000	000000
000653 000000	000000	000000	000000	000000
000654 000000	000000	000000	000000	000000
000655 000000	000000	000000	000000	000000
000656 000000	000000	000000	000000	000000
000657 000000	000000	000000	000000	000000
000658 000000	000000	000000	000000	000000
000659 000000	000000	000000	000000	000000
000660 000000	000000	000000	000000	000000
000661 000000	000000	000000	000000	000000
000662 000000	000000	000000	000000	000000
000663 000000	000000	000000	000000	000000
000664 000000	000000	000000	000000	000000
000665 000000	000000	000000	000000	000000
000666 000000	000000	000000	000000	000000
000667 000000	000000	000000	000000	000000
000668 000000	000000	000000	000000	000000
000669 000000	000000	000000	000000	000000
000670 000001	000000	000000	000000	000001
000671 000000	000000	000000	000000	000000
000672 000000	000000	000000	000000	000000
000673 000000	000000	000000	000000	000000
000674 000000	000000	000000	000000	000000
000675 000000	000000	000000	000000	000000
000676 000000	000000	000000	000000	000000
000677 000000	000000	000000	000000	000000
000678 000000	000000	000000	000000	000000
000679 000000	000000	000000	000000	000000
000680 000000	000000	000000	000000	000000
000681 000000	000000	000000	000000	000000
000682 000000	000000	000000	000000	000000
000683 000000	000000	000000	000000	000000
000684 000000	000000	000000	000000	000000
000685 000000	000000	000000	000000	000000
000686 000000	000000	000000	000000	000000
000687 000000	000000	000000	000000	000000
000688 000000	000000	000000	000000	000000
000689 000000	000000	000000	000000	000000
000690 000000	000000	000000	000000	000000
000691 000000	000000	000000	000000	000000
000692 000000	000000	000000	000000	000000
000693 000000	000000	000000	000000	000000
000694 000000	000000	000000	000000	000000
000695 000000	000000	000000	000000	000000
000696 000000	000000	000000	000000	000000
000697 000000	000000	000000	000000	000000
000698 000000	000000	000000	000000	000000
000699 000000	000000	000000	000000	000000
000700 000001	000000	000000	000000	000001
000701 000000	000000	000000	000000	000000
000702 000000	000000	000000	000000	000000
000703 000000	000000	000000	000000	000000
000704 000000	000000	000000	000000	000000
000705 000000	000000	000000	000000	000000
000706 000000	000000	000000	000000	000000
000707 000000	000000	000000	000000	000000
000708 000000	000000	000000	000000	000000
000709 000000	000000	000000	000000	000000
000710 000000	000000	000000	000000	000000
000711 000000	000000	000000	000000	000000
000712 000000	000000	000000	000000	000000
000713 000000	000000	000000	000000	000000
000714 000000	000000	000000	000000	000000
000715 000000	000000	000000	000000	000000
000716 000000	000000	000000	000000	000000
000717 000001	000000	000000	000000	000001
000718 000000	000000	000000	000000	000000
000719 000000	000000	000000	000000	000000
000720 000000	000000	000000	000000	000000
000721 000000	000000	000000	000000	000000
000722 000000	000000	000000	000000	000000
000723 000000	000000	000000	000000	000000
000724 000000	000000	000000	000000	000000
000725 000000	000000	000000	000000	000000
000726 000000	000000	000000	000000	000000
000727 000000	000000	000000	000000	000000
000728 000000	000000	000000	000000	000000
000729 000000	000000	000000	000000	000000
000730 000000	000000	000000	000000	000000
000731 000000	000000	000000	000000	000000
000732 000000	000000	000000	000000	000000
000733 000000	000000	000000	000000	000000
000734 000000	000000	000000	000000	000000
000735 000000	000000	000000	000000	000000
000736 000000	000000	000000	000000	000000
000737 000000	000000	000000	000000	000000
000738 000000	000000	000000	000000	000000
000739 000000	000000	000000	000000	000000
000740 000000	000000	000000	000000	000000
000741 000000	000000	000000	000000	000000
000742 000000	000000	000000	000000	000000
000743 000000	000000	000000	000000	000000
000744 000000	000000	000000	000000	000000
000745 000000	000000	000000	000000	000000
000746 000000	000000	000000	000000	000000
000747 000000	000000	000000	000000	000000
000748 000000	000000	000000	000000	000000
000749 000000	000000	000000	000000	000000
000750 000000	000000	000000	000000	000000
000751 000000	000000	000000	000000	000000
000752 000000	000000	000000	000000	000000
000753 000000	000000	000000	000000	000000
000754 000000	000000	000000	000000	000000
000755 000000	000000	000000	000000	000000
000756 000000	000000	000000	000000	000000
000757 000000	000000	000000	000000	000000
000758 000000	000000	000000	000000	000000
000759 000000	000000	000000	000000	000000
000760 000000	000000	000000	000000	000000
000761 000000	000000	000000	000000	000000
000762 000000	000000	000000	000000	000000
000763 000000	000000	000000	000000	000000
000764 000000	000000	000000	000000	000000
000765 000000	000000	000000	000000	000000
000766 000000	000000	000000	000000	000000
000767 000000	000000	000000	000000	000000
000768 000000	000000	000000	000000	000000
000769 000000	000000	000000	000000	000000
000770 000000	000000	000000	000000	000000
000771 000000	000000	000000	000000	000000
000772 000000	000000	000000	000000	000000
000773 000000	000000	000000	000000	000000
000774 000000	000000	000000	000000	000000
000775 000000	000000	000000	000000	000000
